run_dir,scene,uav_num,method,instance,communication_threshold_m,activation_script,prct_enable_retry_suppression,prct_enable_peer_takeover,pilot_completed,completion_observed_all,finish_count,makespan_s_proxy,astar_failure_diagnostic_count,astar_open_set_exhausted_count,astar_repeated_goal_count,astar_max_goal_failures,trajectory_plan_failure_count,trajectory_plan_astar_failure_count,explore_failure_count,explore_success_count,lkh_failure_count,lkh_success_count,lkh_duration_p95_wall_s,allocation_assignment_count,allocation_candidate_set_count,takeover_sent,takeover_received,takeover_executed,takeover_dropped,takeover_targets,receipt_sent_count,receipt_received_count,receipt_accepted,receipt_completed,receipt_rejected,receipt_aborted,receipt_stale,handoff_fallback_count,peer_reachability_query_count,wait_events_count,wait_transitions_count,wait_exit_count,wait_duration_total_wall_s,wait_duration_p50_wall_s,wait_duration_p95_wall_s,retry_suppression_register,retry_suppression_skip,takeover_suppressed,trajectory_end_frontier_covered,trajectory_end_periodic_replan,event_trajectory_start,event_trajectory_end,json_parse_error_count
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_004,open_plan_office,3,b1,004,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,60.87884283065796,3,3,1,3,3,3,6,205,0,391,0.0225682,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,3,4,0,194,11,218,205,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_005,open_plan_office,3,b1,005,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,58.799062967300415,3,3,1,3,3,3,6,214,0,375,0.024019,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,3,1,0,204,10,221,214,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_006,open_plan_office,3,b1,006,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,57.51475238800049,3,3,1,3,3,3,6,199,0,373,0.024537,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,3,1,0,189,9,209,199,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_007,open_plan_office,3,b1,007,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,59.202632427215576,3,3,1,3,3,3,6,205,0,384,0.0236801,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,3,3,0,195,10,212,205,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_008,open_plan_office,3,b1,008,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,52.21534514427185,9,9,3,3,9,9,12,180,0,349,0.031037099999999998,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,9,13,0,173,7,182,180,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_009,open_plan_office,3,b1,009,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,59.315762758255005,3,3,1,3,3,3,6,193,0,365,0.028289,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,3,2,0,184,9,197,193,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_010,open_plan_office,3,b1,010,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,58.35457754135132,17,17,1,3,17,17,19,204,0,412,0.02666375,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,17,18,0,189,13,209,203,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_011,open_plan_office,3,b1,011,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,57.55116868019104,3,3,1,3,3,3,6,196,0,365,0.0270112,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,3,2,0,189,7,201,196,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_012,open_plan_office,3,b1,012,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,60.22120928764343,3,3,1,3,3,3,8,198,0,349,0.032864149999999995,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,3,2,0,186,12,205,198,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b1_open_plan_office_uav3_run_013,open_plan_office,3,b1,013,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,61.97087264060974,3,3,1,3,3,3,6,203,0,368,0.0292492,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,3,0,0,193,10,208,203,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_001,open_plan_office,3,b2,001,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,62.32175660133362,3,3,1,3,3,3,6,182,0,350,0.0306823,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,,,3,2,0,172,10,215,182,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_002,open_plan_office,3,b2,002,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,59.04926562309265,6,6,2,3,6,6,10,185,0,321,0.052146399999999975,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0,,,6,5,0,173,12,194,185,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_003,open_plan_office,3,b2,003,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,57.61896896362305,3,3,1,3,3,3,7,189,0,352,0.030992600000000002,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,,,3,1,0,180,9,197,189,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_004,open_plan_office,3,b2,004,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,57.0461368560791,3,3,1,3,3,3,6,207,0,372,0.0252695,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,,,3,3,0,199,8,216,207,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_005,open_plan_office,3,b2,005,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,64.51721906661987,3,3,1,3,3,3,6,208,0,396,0.03753965,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,,,3,1,0,197,11,215,208,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_006,open_plan_office,3,b2,006,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,66.72140073776245,3,3,1,3,3,3,6,193,0,361,0.04840599999999999,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,,,3,3,0,181,12,202,193,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_007,open_plan_office,3,b2,007,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,93.19673252105713,3,3,1,3,3,3,6,242,0,427,0.0404932,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,,,3,2,0,226,16,259,242,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_008,open_plan_office,3,b2,008,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,65.93296885490417,2,2,1,2,2,2,4,220,0,364,0.04292875,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,,,2,0,0,206,14,227,221,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_009,open_plan_office,3,b2,009,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,70.41853284835815,3,3,1,3,3,3,6,188,0,356,0.0382575,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,,,3,1,0,176,12,202,188,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_010,open_plan_office,3,b2,010,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,70.30339336395264,3,3,1,3,3,3,8,214,0,374,0.03146045,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,,,3,1,0,203,11,221,214,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_011,open_plan_office,3,b2,011,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,58.416746616363525,6,6,2,3,6,6,9,191,0,348,0.04630725,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0,,,6,5,0,183,8,194,191,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_012,open_plan_office,3,b2,012,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,61.783191442489624,2,2,1,2,2,2,5,205,0,375,0.0275659,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,,,2,0,0,194,10,214,205,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b2_open_plan_office_uav3_run_013,open_plan_office,3,b2,013,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,false,1,1,3,61.7112295627594,1,1,0,1,1,1,5,192,0,346,0.0325963,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,,,1,0,0,179,13,198,192,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_001,open_plan_office,3,b3,001,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,61.53868222236633,3,3,1,3,3,3,7,198,0,368,0.03693895,11,4,1,1,1,0,1,2,6,1,1,0,0,0,0,2,1,1,1,0.3865516185760498,0.3865516185760498,0.3865516185760498,3,1,2,189,9,211,198,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_002,open_plan_office,3,b3,002,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,57.59368348121643,6,6,2,3,6,6,11,189,0,360,0.03395435,11,4,2,2,2,0,2,4,12,2,2,0,0,0,1,6,2,2,2,0.7797091007232666,0.3898545503616333,0.45736907720565795,6,8,3,181,8,196,189,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_003,open_plan_office,3,b3,003,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,60.51939129829407,4,4,1,3,4,4,9,207,0,385,0.0288826,13,5,2,2,2,0,2,4,12,2,2,0,0,0,0,4,2,2,2,0.651392936706543,0.3256964683532715,0.4362618446350097,4,1,2,199,8,221,207,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_004,open_plan_office,3,b3,004,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,55.74332022666931,3,3,1,3,3,3,7,198,0,376,0.0373716,13,5,1,1,1,0,1,2,6,1,1,0,0,0,0,2,1,1,1,0.25378918647766113,0.25378918647766113,0.25378918647766113,3,4,2,188,10,211,198,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_005,open_plan_office,3,b3,005,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,52.05315828323364,3,3,1,3,3,3,7,197,0,366,0.0406892,9,3,1,1,1,0,1,2,6,1,1,0,0,0,0,2,1,1,1,0.2171010971069336,0.2171010971069336,0.2171010971069336,3,1,2,190,7,206,197,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_006,open_plan_office,3,b3,006,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,52.15333652496338,3,3,1,3,3,3,7,181,0,344,0.0285252,12,5,1,1,1,0,1,2,6,1,1,0,0,0,1,4,1,1,1,0.3064148426055908,0.3064148426055908,0.3064148426055908,3,1,1,171,10,194,181,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_007,open_plan_office,3,b3,007,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,52.01052212715149,3,3,1,3,3,3,8,200,0,353,0.0245654,12,5,1,1,1,0,1,2,6,1,1,0,0,0,0,2,1,1,1,0.23281502723693848,0.23281502723693848,0.23281502723693848,3,3,2,190,10,207,200,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_008,open_plan_office,3,b3,008,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,58.318115234375,9,9,3,3,9,9,15,195,0,381,0.023942199999999997,10,4,3,3,3,0,3,6,18,3,3,0,0,0,0,6,3,3,3,0.7634022235870361,0.24218368530273438,0.29515881538391114,9,15,6,187,8,204,195,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_009,open_plan_office,3,b3,009,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,56.22491526603699,6,6,2,3,6,6,11,199,0,369,0.0230078,10,4,2,2,2,0,2,4,12,2,2,0,0,0,0,4,2,2,2,0.5651900768280029,0.28259503841400146,0.30671764612197877,6,7,4,190,9,206,199,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_010,open_plan_office,3,b3,010,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,59.95355677604675,2,2,1,2,2,2,6,158,0,320,0.044148099999999996,18,7,1,1,1,0,1,2,6,1,1,0,0,0,1,4,1,1,1,0.7727565765380859,0.7727565765380859,0.7727565765380859,2,0,0,153,5,164,158,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_011,open_plan_office,3,b3,011,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,64.88605308532715,1,1,0,1,1,1,5,218,0,389,0.024840150000000002,10,4,1,1,1,0,1,2,6,1,1,0,0,0,0,2,1,1,1,0.38356518745422363,0.38356518745422363,0.38356518745422363,1,0,0,205,13,227,218,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_012,open_plan_office,3,b3,012,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,67.3165295124054,3,3,1,3,3,3,7,208,0,380,0.027052499999999997,17,7,1,1,1,0,1,2,6,1,1,0,0,0,0,2,1,1,1,0.2347404956817627,0.2347404956817627,0.2347404956817627,3,2,2,195,12,220,208,0
/home/c2dev/c2_explorer_reproduction/logs/reachability_retry/formal/open_plan_office/uav_3/b3_open_plan_office_uav3_run_013,open_plan_office,3,b3,013,5.0,/home/c2dev/c2_explorer_reproduction/scripts/activate_reachability_retry.sh,true,true,1,1,3,55.47792053222656,3,3,1,3,3,3,7,200,0,369,0.0273179,9,3,1,1,1,0,1,2,6,1,1,0,0,0,0,2,1,1,1,0.21106624603271484,0.21106624603271484,0.21106624603271484,3,2,2,190,10,206,200,0
